"PVWatts Hourly PV Performance Data"
"Requested Location","Brisbane"
"Location","Lat, Lng: -27.47, 153.02"
"Latitude (DD)","-27.47"
"Longitude (DD)","153.02"
"Elevation (m)","18"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","8","8","1","129","28.3","4.3","0.2","120.985","30.298","378.893","349.613"
"12","8","9","8","208","29","4.1","0.2","201.131","32.41","631.92","593.675"
"12","8","10","29","361","29.8","4.4","0.2","370.279","35.815","1164.689","1107.566"
"12","8","11","35","312","29.4","5","0.2","331.431","34.376","1044.619","991.75"
"12","8","12","449","451","28.9","5.4","0.2","865.906","41.315","2715.108","2603.047"
"12","8","13","530","347","28.9","5.1","0.2","798.096","40.789","2523.707","2418.428"
"12","8","14","516","299","29.7","4.1","0.2","664.503","41.025","2113.116","2022.385"
"12","8","15","327","268","30.1","2.5","0.2","429.551","39.591","1375.474","1310.882"
"12","8","16","652","105","29.9","1.1","0.2","311.189","39.038","944.674","895.347"
"12","8","17","388","69","28.5","1.4","0.2","93.182","30.904","232.367","208.279"
"12","8","18","51","8","26.3","3.4","0.2","5.967","26.395","10.264","0"
"12","8","19","0","0","24.3","5.1","0.2","0","24.3","0","0"
"12","8","20","0","0","23.1","5.9","0.2","0","23.1","0","0"
"12","8","21","0","0","22.5","6","0.2","0","22.5","0","0"
"12","8","22","0","0","22.1","5.8","0.2","0","22.1","0","0"
"12","8","23","0","0","21.6","5.4","0.2","0","21.6","0","0"
"12","9","0","0","0","21.3","4.9","0.2","0","21.3","0","0"
"12","9","1","0","0","21","4.3","0.2","0","21","0","0"
"12","9","2","0","0","20.8","3.7","0.2","0","20.8","0","0"
"12","9","3","0","0","20.5","3.4","0.2","0","20.5","0","0"
"12","9","4","0","0","20.7","3.4","0.2","0","0","0","0"
"12","9","5","259","60","21.8","3.9","0.2","49.725","22.654","145.087","124.092"
"12","9","6","582","106","23.1","4.2","0.2","242.755","27.081","734.069","692.204"
"12","9","7","744","132","24.2","4.1","0.2","480.365","32.41","1592.251","1519.977"
"12","9","8","648","199","25.2","3.9","0.2","629.858","36.268","2054.068","1965.43"
"12","9","9","331","366","25.7","3.8","0.2","625.695","36.813","2006.105","1919.167"
"12","9","10","121","394","26.6","3.7","0.2","491.356","35.433","1563.586","1492.328"
"12","9","11","620","327","26.9","3.7","0.2","922.79","43.533","2874.977","2757.251"
"12","9","12","759","255","26.9","3.8","0.2","974.043","44.211","3033.292","2909.956"
"12","9","13","679","255","26.8","4","0.2","840.726","41.322","2660.429","2550.305"
"12","9","14","868","142","26.5","4.2","0.2","773.985","39.53","2492.414","2388.243"
"12","9","15","800","126","25.9","4.4","0.2","559.861","35.093","1850.824","1769.388"
"12","9","16","695","100","25","4.4","0.2","321.747","30.2","1012.952","961.205"
"12","9","17","478","66","23.9","4.3","0.2","100.811","25.437","248.669","224.004"
"12","9","18","32","8","23","3.9","0.2","6.811","23.1","12.027","0"
"12","9","19","0","0","22.5","3.5","0.2","0","22.5","0","0"
"12","9","20","0","0","22.2","3.2","0.2","0","22.2","0","0"
"12","9","21","0","0","21.9","2.9","0.2","0","21.9","0","0"
"12","9","22","0","0","21.7","2.7","0.2","0","21.7","0","0"
"12","9","23","0","0","21.7","2.6","0.2","0","21.7","0","0"
"12","10","0","0","0","21.7","2.4","0.2","0","21.7","0","0"
"12","10","1","0","0","21.7","2.2","0.2","0","21.7","0","0"
"12","10","2","0","0","21.6","2.1","0.2","0","21.6","0","0"
"12","10","3","0","0","21.5","2","0.2","0","21.5","0","0"
"12","10","4","0","0","21.7","2","0.2","0","0","0","0"
"12","10","5","329","52","22.6","2.2","0.2","43.393","23.586","123.117","102.9"
"12","10","6","340","107","23.8","2.2","0.2","181.17","27.954","552.32","516.895"
"12","10","7","364","177","24.9","2.1","0.2","339.541","32.998","1111.018","1055.796"
"12","10","8","67","305","26","2.1","0.2","330.544","33.851","1060.542","1007.109"
"12","10","9","155","431","26.5","2.2","0.2","538.368","39.019","1699.247","1623.182"
"12","10","10","930","149","27.9","2.7","0.2","1005.987","49.289","3078.204","2953.277"
"12","10","11","939","151","28.5","3.1","0.2","1053.996","49.416","3215.201","3085.419"
"12","10","12","934","150","28.7","3.6","0.2","1030.451","47.59","3171.148","3042.927"
"12","10","13","914","144","28.5","4.1","0.2","932.989","44.403","2923.513","2804.067"
"12","10","14","871","135","28","4.4","0.2","770.22","40.614","2469.878","2366.506"
"12","10","15","802","122","27.2","4.6","0.2","558.219","36.123","1837.861","1756.884"
"12","10","16","685","100","26.2","4.7","0.2","319.631","31.164","1003.311","951.906"
"12","10","17","453","69","24.9","4.4","0.2","102.197","26.448","255.802","230.883"
"12","10","18","26","8","23.7","4.1","0.2","6.81","23.798","11.98","0"
"12","10","19","0","0","23.2","3.9","0.2","0","23.2","0","0"
"12","10","20","0","0","23","3.7","0.2","0","23","0","0"
"12","10","21","0","0","22.9","3.4","0.2","0","22.9","0","0"
"12","10","22","0","0","22.7","3.1","0.2","0","22.7","0","0"
"12","10","23","0","0","22.5","2.9","0.2","0","22.5","0","0"
"12","11","0","0","0","22.3","2.9","0.2","0","22.3","0","0"
"12","11","1","0","0","22.2","2.9","0.2","0","22.2","0","0"
"12","11","2","0","0","22.1","2.9","0.2","0","22.1","0","0"
"12","11","3","0","0","22.1","3.1","0.2","0","22.1","0","0"
"12","11","4","0","0","22.2","3.4","0.2","0","0","0","0"
"12","11","5","11","22","22.5","4","0.2","20.746","22.856","61.287","43.261"
"12","11","6","243","136","23.1","4.6","0.2","182.484","25.971","573.993","537.8"
"12","11","7","35","213","23.7","4.8","0.2","213.664","27.013","702.466","661.721"
"12","11","8","159","344","24.3","4.8","0.2","430.196","30.959","1409.178","1343.391"
"12","11","9","48","370","24.5","4.8","0.2","389.141","30.504","1258.959","1198.495"
"12","11","10","19","312","24.9","4.9","0.2","310.465","29.621","996.362","945.202"
"12","11","11","8","195","25.4","5.2","0.2","190.797","28.193","605.071","567.777"
"12","11","12","6","180","25.6","5.4","0.2","174.447","28.092","552.01","516.596"
"12","11","13","11","233","25.4","5.7","0.2","227.662","28.543","728.614","686.942"
"12","11","14","32","307","24.9","5.9","0.2","311.959","29.119","1013.46","961.695"
"12","11","15","0","60","24.3","6","0.2","55.876","25.049","174.417","152.383"
"12","11","16","0","46","23.6","6","0.2","42.769","24.175","134.287","113.674"
"12","11","17","0","68","22.9","5.8","0.2","62.004","23.753","198.07","175.197"
"12","11","18","0","4","22.2","5.6","0.2","3.704","22.244","6.356","0"
"12","11","19","0","0","21.7","5.6","0.2","0","21.7","0","0"
"12","11","20","0","0","21.3","5.6","0.2","0","21.3","0","0"
"12","11","21","0","0","21","5.4","0.2","0","21","0","0"
"12","11","22","0","0","20.7","5.3","0.2","0","20.7","0","0"
"12","11","23","0","0","20.6","5.1","0.2","0","20.6","0","0"
"12","12","0","0","0","20.4","4.9","0.2","0","20.4","0","0"
"12","12","1","0","0","20.2","4.8","0.2","0","20.2","0","0"
"12","12","2","0","0","20","4.6","0.2","0","20","0","0"
"12","12","3","0","0","19.8","4.4","0.2","0","19.8","0","0"
"12","12","4","0","0","19.9","4.5","0.2","0","0","0","0"
"12","12","5","0","7","20.2","4.8","0.2","6.485","20.3","18.36","1.855"
"12","12","6","0","29","20.8","5.3","0.2","26.933","21.194","84.227","65.388"
"12","12","7","0","47","21.4","5.8","0.2","43.73","22","137.555","116.827"
"12","12","8","7","188","22","6","0.2","179.871","24.407","586.695","550.052"
"12","12","9","12","231","22.3","6.1","0.2","225.871","25.282","733.944","692.083"
"12","12","10","17","302","23.2","6","0.2","299.147","27.189","968.344","918.177"
"12","12","11","33","420","23.5","6","0.2","432.817","29.27","1399.884","1334.426"
"12","12","12","13","252","23.7","6.2","0.2","248.858","26.945","801.12","756.879"
"12","12","13","822","176","24.1","6.4","0.2","888.293","35.509","2882.178","2764.197"
"12","12","14","838","148","24","6.5","0.2","760.173","33.678","2503.991","2399.411"
"12","12","15","476","173","23.5","6.4","0.2","427.087","29.004","1433.712","1367.056"
"12","12","16","495","126","23","6.2","0.2","281.438","26.664","905.514","857.574"
"12","12","17","1","64","22.3","5.8","0.2","58.732","23.108","187.604","165.102"
"12","12","18","0","4","21.7","5.6","0.2","3.704","21.744","6.374","0"
"12","12","19","0","0","21.4","5.5","0.2","0","21.4","0","0"
"12","12","20","0","0","21.3","5.6","0.2","0","21.3","0","0"
"12","12","21","0","0","21.3","5.6","0.2","0","21.3","0","0"
"12","12","22","0","0","21.2","5.4","0.2","0","21.2","0","0"
"12","12","23","0","0","21.1","5.3","0.2","0","21.1","0","0"
"12","13","0","0","0","21","5.2","0.2","0","21","0","0"
"12","13","1","0","0","20.9","5.1","0.2","0","20.9","0","0"
"12","13","2","0","0","21","5","0.2","0","21","0","0"
"12","13","3","0","0","21.1","5.2","0.2","0","21.1","0","0"
"12","13","4","0","0","21.3","5.9","0.2","0","0","0","0"
"12","13","5","0","11","21.6","6.8","0.2","10.197","21.725","29.315","12.422"
"12","13","6","0","31","22.1","7.6","0.2","28.793","22.429","89.817","70.78"
"12","13","7","0","64","22.5","8.5","0.2","59.582","23.125","189.119","166.563"
"12","13","8","2","169","22.8","9.3","0.2","158.853","24.352","515.743","481.614"
"12","13","9","6","195","23","9.7","0.2","187.21","24.768","605.519","568.209"
"12","13","10","7","190","23.5","10.4","0.2","184.478","25.148","592.714","555.857"
"12","13","11","6","173","23.4","10.6","0.2","168.133","24.879","537.983","503.066"
"12","13","12","0","111","23","10.5","0.2","103.953","23.921","327.757","300.289"
"12","13","13","1","139","22.5","10.3","0.2","130.853","23.679","418.382","387.703"
"12","13","14","4","165","21.8","10","0.2","156.913","23.249","509.709","475.794"
"12","13","15","0","85","21.2","9.5","0.2","79.22","21.963","254.459","229.589"
"12","13","16","0","44","20.8","9.2","0.2","40.907","21.205","129.877","109.42"
"12","13","17","0","28","20.6","9.1","0.2","25.996","20.86","80.889","62.169"
"12","13","18","0","3","20.6","9.1","0.2","2.777","20.623","4.733","0"
"12","13","19","0","0","20.7","9.3","0.2","0","20.7","0","0"
"12","13","20","0","0","20.9","9.3","0.2","0","20.9","0","0"
"12","13","21","0","0","21.1","9","0.2","0","21.1","0","0"
"12","13","22","0","0","21.3","8.4","0.2","0","21.3","0","0"
"12","13","23","0","0","21.6","7.3","0.2","0","21.6","0","0"
"12","14","0","0","0","21.9","6.5","0.2","0","21.9","0","0"
"12","14","1","0","0","22.2","6.5","0.2","0","22.2","0","0"
"12","14","2","0","0","22.3","7.2","0.2","0","22.3","0","0"
"12","14","3","0","0","22.3","7.9","0.2","0","22.3","0","0"
"12","14","4","0","0","22.1","8.3","0.2","0","0","0","0"
"12","14","5","0","12","22","8.7","0.2","11.125","22.114","32.04","15.051"
"12","14","6","0","31","21.9","9.3","0.2","28.793","22.183","89.923","70.882"
"12","14","7","0","33","22.2","9.4","0.2","30.689","22.498","94.749","75.537"
"12","14","8","0","59","22.8","8.5","0.2","54.991","23.375","171.561","149.628"
"12","14","9","9","202","23.2","7.9","0.2","196.203","25.36","634.324","595.994"
"12","14","10","8","197","24.3","6.7","0.2","191.964","26.674","613.853","576.247"
"12","14","11","0","97","24.9","6.4","0.2","90.902","26.059","282.177","256.324"
"12","14","12","141","515","25.3","6.4","0.2","628.71","33.332","2020.186","1932.749"
"12","14","13","47","409","25.4","6.3","0.2","428.32","30.932","1382.756","1317.905"
"12","14","14","158","226","25.2","6","0.2","333.017","29.662","1089.179","1034.73"
"12","14","15","27","228","24.8","5.3","0.2","227.132","28.104","741.508","699.38"
"12","14","16","23","112","24.5","4.5","0.2","111.441","26.299","359.838","331.234"
"12","14","17","0","17","24.1","3.7","0.2","15.769","24.386","47.079","29.556"
"12","14","18","0","2","23.7","3","0.2","1.851","23.731","3.024","0"
"12","14","19","0","0","23.6","2.8","0.2","0","23.6","0","0"
"12","14","20","0","0","23.5","2.8","0.2","0","23.5","0","0"
"12","14","21","0","0","23.5","2.9","0.2","0","23.5","0","0"
"12","14","22","0","0","23.5","3","0.2","0","23.5","0","0"
"12","14","23","0","0","23.3","3","0.2","0","23.3","0","0"
"12","15","0","0","0","23.1","3","0.2","0","23.1","0","0"
"12","15","1","0","0","22.8","3","0.2","0","22.8","0","0"
"12","15","2","0","0","22.6","2.9","0.2","0","22.6","0","0"
"12","15","3","0","0","22.4","2.8","0.2","0","22.4","0","0"
"12","15","4","0","0","22.6","2.7","0.2","0","0","0","0"
"12","15","5","409","41","23.3","3","0.2","31.924","23.936","93.3","74.139"
"12","15","6","708","65","24.3","3.3","0.2","230.113","28.57","665.406","625.974"
"12","15","7","750","104","25.1","3.5","0.2","449.78","33.499","1480.053","1411.754"
"12","15","8","30","167","25.9","3.7","0.2","176.548","29.083","565.964","530.056"
"12","15","9","31","304","26.2","3.7","0.2","312.356","31.817","999.361","948.095"
"12","15","10","11","232","26.9","3.9","0.2","227.615","30.867","719.737","678.379"
"12","15","11","78","497","27.2","4","0.2","550.041","36.649","1737.232","1659.82"
"12","15","12","93","501","27.5","4","0.2","565.845","37.224","1785.865","1706.731"
"12","15","13","927","121","27.5","4","0.2","925.047","43.497","2910.658","2791.668"
"12","15","14","891","114","27.4","4","0.2","767.721","40.698","2461.831","2358.744"
"12","15","15","529","201","27","4","0.2","484.57","35.403","1588.455","1516.315"
"12","15","16","720","88","26.5","3.9","0.2","326.437","32.166","1023.433","971.314"
"12","15","17","503","63","25.7","3.5","0.2","106.418","27.519","258.61","233.592"
"12","15","18","35","10","24.8","3.1","0.2","8.465","24.941","14.974","0"
"12","15","19","0","0","24.3","2.9","0.2","0","24.3","0","0"
"12","15","20","0","0","24.2","2.8","0.2","0","24.2","0","0"
"12","15","21","0","0","24","2.7","0.2","0","24","0","0"
"12","15","22","0","0","23.8","2.6","0.2","0","23.8","0","0"
"12","15","23","0","0","23.6","2.5","0.2","0","23.6","0","0"
"12","16","0","0","0","23.5","2.4","0.2","0","23.5","0","0"
"12","16","1","0","0","23.3","2.2","0.2","0","23.3","0","0"
"12","16","2","0","0","23.2","2","0.2","0","23.2","0","0"
"12","16","3","0","0","23.2","1.7","0.2","0","23.2","0","0"
"12","16","4","0","0","23.4","1.5","0.2","0","0","0","0"
"12","16","5","172","32","24.1","1.6","0.2","23.528","24.717","69.073","50.771"
"12","16","6","18","96","25.1","2.1","0.2","92.497","27.305","295.309","268.991"
"12","16","7","94","237","26.2","2.5","0.2","262.081","31.984","850.764","804.764"
"12","16","8","103","273","27.1","3","0.2","325.705","33.668","1047.882","994.897"
"12","16","9","367","401","27.5","3.3","0.2","684.221","40.627","2162.051","2069.587"
"12","16","10","388","456","28.2","3.9","0.2","798.026","42.15","2494.797","2390.542"
"12","16","11","379","456","28.4","4.3","0.2","808.957","41.753","2528.422","2422.975"
"12","16","12","780","182","28.4","4.8","0.2","920.506","42.652","2891.54","2773.227"
"12","16","13","902","133","28.1","5.3","0.2","915.179","41.428","2903.016","2784.297"
"12","16","14","466","306","27.5","5.7","0.2","638.122","36.359","2064.334","1975.332"
"12","16","15","457","180","26.7","5.9","0.2","425.909","32.498","1408.804","1343.03"
"12","16","16","735","80","25.8","6","0.2","326.924","30.142","1033.285","980.818"
"12","16","17","235","53","25","5.7","0.2","69.82","25.918","183.228","160.881"
"12","16","18","0","4","24.5","5.5","0.2","3.704","24.544","6.27","0"
"12","16","19","0","0","24.3","5.3","0.2","0","24.3","0","0"
"12","16","20","0","0","24.2","5.2","0.2","0","24.2","0","0"
"12","16","21","0","0","24.1","5.2","0.2","0","24.1","0","0"
"12","16","22","0","0","24","5.2","0.2","0","24","0","0"
"12","16","23","0","0","23.9","5.1","0.2","0","23.9","0","0"
"12","17","0","0","0","23.8","4.8","0.2","0","23.8","0","0"
"12","17","1","0","0","23.7","4.4","0.2","0","23.7","0","0"
"12","17","2","0","0","23.6","4","0.2","0","23.6","0","0"
"12","17","3","0","0","23.6","3.8","0.2","0","23.6","0","0"
"12","17","4","0","0","23.7","3.7","0.2","0","0","0","0"
"12","17","5","0","24","24.3","3.9","0.2","22.286","24.689","65.465","47.291"
"12","17","6","0","94","25.1","4.3","0.2","86.745","26.543","279.417","253.662"
"12","17","7","160","228","25.7","4.6","0.2","284.947","30.238","934.689","885.715"
"12","17","8","318","234","26.3","4.7","0.2","432.394","33.093","1414.122","1348.16"
"12","17","9","193","425","26.6","4.8","0.2","561.53","35.275","1802.732","1723"
"12","17","10","482","249","27.2","5","0.2","691.193","37.624","2212.002","2117.768"
"12","17","11","77","478","27.3","5.2","0.2","530.643","35.073","1685.927","1610.334"
"12","17","12","259","514","27.1","5.4","0.2","742.882","37.738","2354.241","2254.966"
"12","17","13","130","460","26.8","5.6","0.2","552.444","34.526","1770.292","1691.71"
"12","17","14","839","138","26.5","5.6","0.2","755.842","37.137","2455.985","2353.106"
"12","17","15","782","120","26","5.6","0.2","553.404","33.808","1837.204","1756.25"
"12","17","16","674","99","25.4","5.4","0.2","323.614","30.013","1027.422","975.162"
"12","17","17","466","68","24.8","5.2","0.2","109.105","26.291","274.647","249.061"
"12","17","18","50","14","24.3","4.8","0.2","11.72","24.453","21.158","4.555"
"12","17","19","0","0","24.2","4.6","0.2","0","24.2","0","0"
"12","17","20","0","0","24.2","4.4","0.2","0","24.2","0","0"
"12","17","21","0","0","24.2","4.2","0.2","0","24.2","0","0"
"12","17","22","0","0","24.1","3.9","0.2","0","24.1","0","0"
"12","17","23","0","0","24.1","3.7","0.2","0","24.1","0","0"
"12","18","0","0","0","23.9","3.4","0.2","0","23.9","0","0"
"12","18","1","0","0","23.7","3.2","0.2","0","23.7","0","0"
"12","18","2","0","0","23.5","3","0.2","0","23.5","0","0"
"12","18","3","0","0","23.4","2.7","0.2","0","23.4","0","0"
"12","18","4","0","0","23.5","2.8","0.2","0","0","0","0"
"12","18","5","316","46","24.3","3.1","0.2","34.49","24.98","103.127","83.618"
"12","18","6","628","79","25.3","3.3","0.2","218.468","29.362","632.5","594.234"
"12","18","7","775","100","26.3","3.4","0.2","453.298","34.896","1481.753","1413.395"
"12","18","8","857","113","27.4","3.3","0.2","675.686","40.43","2177.137","2084.138"
"12","18","9","905","122","27.9","3.3","0.2","857.15","44.395","2695.531","2584.163"
"12","18","10","764","158","28.9","3.5","0.2","860.163","44.913","2683.412","2572.474"
"12","18","11","778","185","29.2","3.8","0.2","933.907","45.802","2893.695","2775.306"
"12","18","12","922","140","29.2","4.1","0.2","1010.193","46.404","3125.276","2998.681"
"12","18","13","825","167","28.9","4.5","0.2","885.304","43.174","2786.185","2671.606"
"12","18","14","853","135","28.4","4.8","0.2","764.284","40.268","2452.715","2349.952"
"12","18","15","787","122","27.7","5","0.2","559.335","36.188","1839.373","1758.342"
"12","18","16","672","103","26.9","5","0.2","327.924","31.811","1035.419","982.875"
"12","18","17","453","72","25.9","4.8","0.2","112.362","27.524","286.004","260.016"
"12","18","18","44","14","25","4.5","0.2","11.722","25.159","21.084","4.483"
"12","18","19","0","0","24.5","4.4","0.2","0","24.5","0","0"
"12","18","20","0","0","24.3","4.4","0.2","0","24.3","0","0"
"12","18","21","0","0","24","4.4","0.2","0","24","0","0"
"12","18","22","0","0","23.8","4","0.2","0","23.8","0","0"
"12","18","23","0","0","23.6","3.6","0.2","0","23.6","0","0"
"12","19","0","0","0","23.5","3.2","0.2","0","23.5","0","0"
"12","19","1","0","0","23.4","3","0.2","0","23.4","0","0"
"12","19","2","0","0","23.2","2.8","0.2","0","23.2","0","0"
"12","19","3","0","0","23.1","2.7","0.2","0","23.1","0","0"
